ano,nivel,regiao,uf,sigla,capitulo,obitos,intervalo_codigos,descricao
2021,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2021,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2022,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Regiao,Região Sudeste,,,Cap XIX,1,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,1,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Regiao,Região Sul,,,Cap XIX,1,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sul,Paraná,PR,Cap XIX,1,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2023,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2024,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Regiao,Região Norte,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Rondônia,RO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Acre,AC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Amazonas,AM,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Roraima,RR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Pará,PA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Amapá,AP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Norte,Tocantins,TO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Regiao,Região Nordeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Maranhão,MA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Piauí,PI,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Ceará,CE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Rio Grande do Norte,RN,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Paraíba,PB,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Pernambuco,PE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Alagoas,AL,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Sergipe,SE,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Nordeste,Bahia,BA,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Regiao,Região Sudeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sudeste,Minas Gerais,MG,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sudeste,Espírito Santo,ES,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sudeste,Rio de Janeiro,RJ,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sudeste,São Paulo,SP,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Regiao,Região Sul,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sul,Paraná,PR,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sul,Santa Catarina,SC,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Sul,Rio Grande do Sul,RS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Regiao,Região Centro-Oeste,,,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Centro-Oeste,Mato Grosso do Sul,MS,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Centro-Oeste,Mato Grosso,MT,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Centro-Oeste,Goiás,GO,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
2025,Estado,Região Centro-Oeste,Distrito Federal,DF,Cap XIX,0,S00–T98,"Lesões, envenenamento e outras consequências de causas externas"
